time,code,price
2021-12-28 10:37:33 +0900 JST,SPLS,3565
2021-12-28 10:37:49 +0900 JST,SPLS,3562
2021-12-28 10:38:06 +0900 JST,SPLS,3565
2021-12-28 10:38:22 +0900 JST,SPLS,3566
2021-12-28 10:38:51 +0900 JST,SPLS,3559
2021-12-28 10:38:57 +0900 JST,SPLS,3550
2021-12-28 10:39:15 +0900 JST,SPLS,3548
2021-12-28 10:39:38 +0900 JST,SPLS,3556
2021-12-28 10:39:48 +0900 JST,SPLS,3563
2021-12-28 10:40:17 +0900 JST,SPLS,3578
2021-12-28 10:40:43 +0900 JST,SPLS,3590
2021-12-28 10:40:52 +0900 JST,SPLS,3579
2021-12-28 10:41:19 +0900 JST,SPLS,3567
2021-12-28 10:41:32 +0900 JST,SPLS,3555
2021-12-28 10:41:37 +0900 JST,SPLS,3570
2021-12-28 10:41:37 +0900 JST,SPLS,3576
2021-12-28 10:41:43 +0900 JST,SPLS,3584
2021-12-28 10:42:10 +0900 JST,SPLS,3570
2021-12-28 10:42:26 +0900 JST,SPLS,3571
2021-12-28 10:42:55 +0900 JST,SPLS,3561
2021-12-28 10:43:13 +0900 JST,SPLS,3567
2021-12-28 10:43:14 +0900 JST,SPLS,3561
2021-12-28 10:43:23 +0900 JST,SPLS,3568
2021-12-28 10:43:35 +0900 JST,SPLS,3569
2021-12-28 10:43:56 +0900 JST,SPLS,3573
2021-12-28 10:44:15 +0900 JST,SPLS,3561
2021-12-28 10:44:36 +0900 JST,SPLS,3562
2021-12-28 10:45:04 +0900 JST,SPLS,3576
2021-12-28 10:45:21 +0900 JST,SPLS,3591
2021-12-28 10:45:26 +0900 JST,SPLS,3578
2021-12-28 10:45:40 +0900 JST,SPLS,3586
2021-12-28 10:45:48 +0900 JST,SPLS,3590
2021-12-28 10:46:14 +0900 JST,SPLS,3602
2021-12-28 10:46:39 +0900 JST,SPLS,3609
2021-12-28 10:47:03 +0900 JST,SPLS,3611
2021-12-28 10:47:25 +0900 JST,SPLS,3606
2021-12-28 10:47:51 +0900 JST,SPLS,3592
2021-12-28 10:47:57 +0900 JST,SPLS,3590
2021-12-28 10:48:20 +0900 JST,SPLS,3584
2021-12-28 10:48:35 +0900 JST,SPLS,3592
2021-12-28 10:48:59 +0900 JST,SPLS,3594
2021-12-28 10:49:04 +0900 JST,SPLS,3588
2021-12-28 10:49:05 +0900 JST,SPLS,3592
2021-12-28 10:49:17 +0900 JST,SPLS,3602
2021-12-28 10:49:38 +0900 JST,SPLS,3612
2021-12-28 10:49:54 +0900 JST,SPLS,3609
2021-12-28 10:50:08 +0900 JST,SPLS,3598
2021-12-28 10:50:25 +0900 JST,SPLS,3602
2021-12-28 10:50:51 +0900 JST,SPLS,3595
2021-12-28 10:51:15 +0900 JST,SPLS,3610
2021-12-28 10:51:15 +0900 JST,SPLS,3618
2021-12-28 10:51:24 +0900 JST,SPLS,3617
2021-12-28 10:51:40 +0900 JST,SPLS,3628
2021-12-28 10:52:02 +0900 JST,SPLS,3625
2021-12-28 10:52:19 +0900 JST,SPLS,3621
2021-12-28 10:52:46 +0900 JST,SPLS,3617
2021-12-28 10:53:04 +0900 JST,SPLS,3620
2021-12-28 10:53:06 +0900 JST,SPLS,3616
2021-12-28 10:53:25 +0900 JST,SPLS,3603
2021-12-28 10:53:49 +0900 JST,SPLS,3618
2021-12-28 10:54:17 +0900 JST,SPLS,3611
2021-12-28 10:54:27 +0900 JST,SPLS,3600
2021-12-28 10:54:47 +0900 JST,SPLS,3603
2021-12-28 10:55:03 +0900 JST,SPLS,3589
2021-12-28 10:55:13 +0900 JST,SPLS,3575
2021-12-28 10:55:28 +0900 JST,SPLS,3570
2021-12-28 10:55:52 +0900 JST,SPLS,3570
2021-12-28 10:56:08 +0900 JST,SPLS,3582
2021-12-28 10:56:18 +0900 JST,SPLS,3573
2021-12-28 10:56:43 +0900 JST,SPLS,3563
2021-12-28 10:56:55 +0900 JST,SPLS,3577
2021-12-28 10:57:21 +0900 JST,SPLS,3590
2021-12-28 10:57:50 +0900 JST,SPLS,3598
2021-12-28 10:57:54 +0900 JST,SPLS,3612
2021-12-28 10:58:16 +0900 JST,SPLS,3623
2021-12-28 10:58:22 +0900 JST,SPLS,3624
2021-12-28 10:58:30 +0900 JST,SPLS,3616
2021-12-28 10:58:52 +0900 JST,SPLS,3619
2021-12-28 10:59:18 +0900 JST,SPLS,3604
2021-12-28 10:59:31 +0900 JST,SPLS,3609
2021-12-28 10:59:56 +0900 JST,SPLS,3622
2021-12-28 11:00:01 +0900 JST,SPLS,3626
2021-12-28 11:00:18 +0900 JST,SPLS,3611
2021-12-28 11:00:23 +0900 JST,SPLS,3616
2021-12-28 11:00:26 +0900 JST,SPLS,3609
2021-12-28 11:00:42 +0900 JST,SPLS,3624
2021-12-28 11:00:51 +0900 JST,SPLS,3610
2021-12-28 11:00:53 +0900 JST,SPLS,3596
2021-12-28 11:01:06 +0900 JST,SPLS,3587
2021-12-28 11:01:06 +0900 JST,SPLS,3593
2021-12-28 11:01:10 +0900 JST,SPLS,3586
2021-12-28 11:01:27 +0900 JST,SPLS,3584
2021-12-28 11:01:44 +0900 JST,SPLS,3591
2021-12-28 11:02:11 +0900 JST,SPLS,3581
2021-12-28 11:02:20 +0900 JST,SPLS,3594
2021-12-28 11:02:44 +0900 JST,SPLS,3597
2021-12-28 11:02:46 +0900 JST,SPLS,3608
2021-12-28 11:03:03 +0900 JST,SPLS,3610
2021-12-28 11:03:12 +0900 JST,SPLS,3597
2021-12-28 11:03:41 +0900 JST,SPLS,3589
2021-12-28 11:03:57 +0900 JST,SPLS,3583
2021-12-28 11:04:10 +0900 JST,SPLS,3597
2021-12-28 11:04:29 +0900 JST,SPLS,3590
2021-12-28 11:04:55 +0900 JST,SPLS,3604
2021-12-28 11:05:15 +0900 JST,SPLS,3607
2021-12-28 11:05:29 +0900 JST,SPLS,3610
2021-12-28 11:05:29 +0900 JST,SPLS,3622
2021-12-28 11:05:31 +0900 JST,SPLS,3627
2021-12-28 11:05:49 +0900 JST,SPLS,3624
2021-12-28 11:06:02 +0900 JST,SPLS,3610
2021-12-28 11:06:13 +0900 JST,SPLS,3605
2021-12-28 11:06:25 +0900 JST,SPLS,3598
2021-12-28 11:06:41 +0900 JST,SPLS,3606
2021-12-28 11:06:54 +0900 JST,SPLS,3593
2021-12-28 11:06:55 +0900 JST,SPLS,3594
2021-12-28 11:07:22 +0900 JST,SPLS,3584
2021-12-28 11:07:45 +0900 JST,SPLS,3574
2021-12-28 11:08:01 +0900 JST,SPLS,3561
2021-12-28 11:08:17 +0900 JST,SPLS,3564
2021-12-28 11:08:45 +0900 JST,SPLS,3556
2021-12-28 11:08:51 +0900 JST,SPLS,3571
2021-12-28 11:08:55 +0900 JST,SPLS,3574
2021-12-28 11:09:23 +0900 JST,SPLS,3576
2021-12-28 11:09:50 +0900 JST,SPLS,3590
2021-12-28 11:10:16 +0900 JST,SPLS,3595
2021-12-28 11:10:16 +0900 JST,SPLS,3589
2021-12-28 11:10:19 +0900 JST,SPLS,3586
2021-12-28 11:10:47 +0900 JST,SPLS,3584
2021-12-28 11:11:11 +0900 JST,SPLS,3575
2021-12-28 11:11:25 +0900 JST,SPLS,3568
2021-12-28 11:11:37 +0900 JST,SPLS,3576
2021-12-28 11:11:53 +0900 JST,SPLS,3581
2021-12-28 11:12:07 +0900 JST,SPLS,3592
2021-12-28 11:12:26 +0900 JST,SPLS,3607
2021-12-28 11:12:37 +0900 JST,SPLS,3594
2021-12-28 11:12:43 +0900 JST,SPLS,3606
2021-12-28 11:13:10 +0900 JST,SPLS,3621
2021-12-28 11:13:10 +0900 JST,SPLS,3620
2021-12-28 11:13:29 +0900 JST,SPLS,3623
2021-12-28 11:13:58 +0900 JST,SPLS,3630
2021-12-28 11:14:18 +0900 JST,SPLS,3638
2021-12-28 11:14:35 +0900 JST,SPLS,3644
2021-12-28 11:14:55 +0900 JST,SPLS,3634
2021-12-28 11:14:56 +0900 JST,SPLS,3640
2021-12-28 11:15:07 +0900 JST,SPLS,3630
2021-12-28 11:15:23 +0900 JST,SPLS,3640
2021-12-28 11:15:38 +0900 JST,SPLS,3640
2021-12-28 11:15:52 +0900 JST,SPLS,3636
2021-12-28 11:15:58 +0900 JST,SPLS,3624
2021-12-28 11:16:12 +0900 JST,SPLS,3613
2021-12-28 11:16:19 +0900 JST,SPLS,3614
2021-12-28 11:16:20 +0900 JST,SPLS,3622
2021-12-28 11:16:40 +0900 JST,SPLS,3615
2021-12-28 11:17:00 +0900 JST,SPLS,3610
2021-12-28 11:17:12 +0900 JST,SPLS,3604
2021-12-28 11:17:34 +0900 JST,SPLS,3611
2021-12-28 11:18:02 +0900 JST,SPLS,3616
2021-12-28 11:18:11 +0900 JST,SPLS,3620
2021-12-28 11:18:35 +0900 JST,SPLS,3619
2021-12-28 11:18:38 +0900 JST,SPLS,3607
2021-12-28 11:18:55 +0900 JST,SPLS,3620
2021-12-28 11:19:24 +0900 JST,SPLS,3617
2021-12-28 11:19:42 +0900 JST,SPLS,3610
2021-12-28 11:19:56 +0900 JST,SPLS,3595
2021-12-28 11:20:12 +0900 JST,SPLS,3603
2021-12-28 11:20:26 +0900 JST,SPLS,3609
2021-12-28 11:20:41 +0900 JST,SPLS,3606
2021-12-28 11:20:58 +0900 JST,SPLS,3604
2021-12-28 11:21:09 +0900 JST,SPLS,3591
2021-12-28 11:21:36 +0900 JST,SPLS,3604
2021-12-28 11:21:56 +0900 JST,SPLS,3598
2021-12-28 11:22:25 +0900 JST,SPLS,3600
2021-12-28 11:22:28 +0900 JST,SPLS,3585
2021-12-28 11:22:34 +0900 JST,SPLS,3572
2021-12-28 11:22:34 +0900 JST,SPLS,3564
2021-12-28 11:22:46 +0900 JST,SPLS,3573
2021-12-28 11:22:58 +0900 JST,SPLS,3574
2021-12-28 11:23:13 +0900 JST,SPLS,3587
2021-12-28 11:23:25 +0900 JST,SPLS,3575
2021-12-28 11:23:44 +0900 JST,SPLS,3583
2021-12-28 11:24:12 +0900 JST,SPLS,3594
2021-12-28 11:24:21 +0900 JST,SPLS,3581
2021-12-28 11:24:31 +0900 JST,SPLS,3566
2021-12-28 11:24:46 +0900 JST,SPLS,3571
2021-12-28 11:25:03 +0900 JST,SPLS,3573
2021-12-28 11:25:24 +0900 JST,SPLS,3571
2021-12-28 11:25:38 +0900 JST,SPLS,3582
2021-12-28 11:25:47 +0900 JST,SPLS,3587
2021-12-28 11:25:58 +0900 JST,SPLS,3597
2021-12-28 11:26:26 +0900 JST,SPLS,3601
2021-12-28 11:26:43 +0900 JST,SPLS,3595
2021-12-28 11:26:51 +0900 JST,SPLS,3604
2021-12-28 11:26:56 +0900 JST,SPLS,3590
2021-12-28 11:27:00 +0900 JST,SPLS,3582
2021-12-28 11:27:00 +0900 JST,SPLS,3573
2021-12-28 11:27:01 +0900 JST,SPLS,3579
2021-12-28 11:27:08 +0900 JST,SPLS,3581
2021-12-28 11:27:15 +0900 JST,SPLS,3582
2021-12-28 11:27:20 +0900 JST,SPLS,3567
2021-12-28 11:27:29 +0900 JST,SPLS,3580
2021-12-28 11:27:37 +0900 JST,SPLS,3584
2021-12-28 11:27:52 +0900 JST,SPLS,3574
2021-12-28 11:28:14 +0900 JST,SPLS,3564
2021-12-28 11:28:39 +0900 JST,SPLS,3575
2021-12-28 11:28:46 +0900 JST,SPLS,3575
2021-12-28 11:29:03 +0900 JST,SPLS,3578
2021-12-28 11:29:24 +0900 JST,SPLS,3586
2021-12-28 11:29:29 +0900 JST,SPLS,3600
2021-12-28 11:29:41 +0900 JST,SPLS,3605
2021-12-28 11:29:44 +0900 JST,SPLS,3620
2021-12-28 11:29:49 +0900 JST,SPLS,3632
2021-12-28 11:30:04 +0900 JST,SPLS,3628
2021-12-28 11:30:27 +0900 JST,SPLS,3613
2021-12-28 11:30:50 +0900 JST,SPLS,3607
2021-12-28 11:31:14 +0900 JST,SPLS,3617
2021-12-28 11:31:43 +0900 JST,SPLS,3622
2021-12-28 11:31:44 +0900 JST,SPLS,3630
2021-12-28 11:31:52 +0900 JST,SPLS,3618
2021-12-28 11:32:11 +0900 JST,SPLS,3610
2021-12-28 11:32:19 +0900 JST,SPLS,3610
2021-12-28 11:32:22 +0900 JST,SPLS,3619
2021-12-28 11:32:29 +0900 JST,SPLS,3624
2021-12-28 11:32:52 +0900 JST,SPLS,3610
2021-12-28 11:33:09 +0900 JST,SPLS,3615
2021-12-28 11:33:33 +0900 JST,SPLS,3621
2021-12-28 11:33:34 +0900 JST,SPLS,3632
2021-12-28 11:33:39 +0900 JST,SPLS,3633
2021-12-28 11:33:55 +0900 JST,SPLS,3621
2021-12-28 11:33:57 +0900 JST,SPLS,3621
2021-12-28 11:34:11 +0900 JST,SPLS,3621
2021-12-28 11:34:20 +0900 JST,SPLS,3612
2021-12-28 11:34:39 +0900 JST,SPLS,3619
2021-12-28 11:35:00 +0900 JST,SPLS,3625
2021-12-28 11:35:18 +0900 JST,SPLS,3623
2021-12-28 11:35:34 +0900 JST,SPLS,3628
2021-12-28 11:35:39 +0900 JST,SPLS,3639
2021-12-28 11:35:56 +0900 JST,SPLS,3651
2021-12-28 11:36:08 +0900 JST,SPLS,3651
2021-12-28 11:36:27 +0900 JST,SPLS,3644
2021-12-28 11:36:53 +0900 JST,SPLS,3654
2021-12-28 11:37:13 +0900 JST,SPLS,3640
2021-12-28 11:37:22 +0900 JST,SPLS,3647
2021-12-28 11:37:48 +0900 JST,SPLS,3659
2021-12-28 11:37:53 +0900 JST,SPLS,3668
2021-12-28 11:38:11 +0900 JST,SPLS,3653
2021-12-28 11:38:13 +0900 JST,SPLS,3657
2021-12-28 11:38:28 +0900 JST,SPLS,3643
2021-12-28 11:38:56 +0900 JST,SPLS,3636
2021-12-28 11:39:20 +0900 JST,SPLS,3628
2021-12-28 11:39:24 +0900 JST,SPLS,3636
2021-12-28 11:39:39 +0900 JST,SPLS,3633
2021-12-28 11:39:57 +0900 JST,SPLS,3638
2021-12-28 11:40:04 +0900 JST,SPLS,3633
2021-12-28 11:40:20 +0900 JST,SPLS,3638
2021-12-28 11:40:47 +0900 JST,SPLS,3637
2021-12-28 11:40:53 +0900 JST,SPLS,3645
2021-12-28 11:40:57 +0900 JST,SPLS,3655
2021-12-28 11:41:23 +0900 JST,SPLS,3641
2021-12-28 11:41:41 +0900 JST,SPLS,3642
2021-12-28 11:41:57 +0900 JST,SPLS,3643
2021-12-28 11:42:08 +0900 JST,SPLS,3655
2021-12-28 11:42:11 +0900 JST,SPLS,3665
2021-12-28 11:42:15 +0900 JST,SPLS,3673
2021-12-28 11:42:29 +0900 JST,SPLS,3660
2021-12-28 11:42:50 +0900 JST,SPLS,3651
2021-12-28 11:42:59 +0900 JST,SPLS,3662
2021-12-28 11:43:09 +0900 JST,SPLS,3676
2021-12-28 11:43:21 +0900 JST,SPLS,3665
2021-12-28 11:43:21 +0900 JST,SPLS,3660
2021-12-28 11:43:42 +0900 JST,SPLS,3664
2021-12-28 11:43:57 +0900 JST,SPLS,3663
2021-12-28 11:44:19 +0900 JST,SPLS,3653
2021-12-28 11:44:44 +0900 JST,SPLS,3667
2021-12-28 11:45:07 +0900 JST,SPLS,3672
2021-12-28 11:45:18 +0900 JST,SPLS,3675
2021-12-28 11:45:45 +0900 JST,SPLS,3689
2021-12-28 11:45:51 +0900 JST,SPLS,3676
2021-12-28 11:46:05 +0900 JST,SPLS,3679
2021-12-28 11:46:29 +0900 JST,SPLS,3668
2021-12-28 11:46:46 +0900 JST,SPLS,3665
2021-12-28 11:46:56 +0900 JST,SPLS,3674
2021-12-28 11:47:01 +0900 JST,SPLS,3671
2021-12-28 11:47:15 +0900 JST,SPLS,3664
2021-12-28 11:47:20 +0900 JST,SPLS,3671
2021-12-28 11:47:47 +0900 JST,SPLS,3660
2021-12-28 11:47:54 +0900 JST,SPLS,3645
2021-12-28 11:48:19 +0900 JST,SPLS,3646
2021-12-28 11:48:23 +0900 JST,SPLS,3636
2021-12-28 11:48:27 +0900 JST,SPLS,3625
2021-12-28 11:48:48 +0900 JST,SPLS,3640
2021-12-28 11:48:50 +0900 JST,SPLS,3646
2021-12-28 11:49:14 +0900 JST,SPLS,3647
2021-12-28 11:49:17 +0900 JST,SPLS,3637
2021-12-28 11:49:36 +0900 JST,SPLS,3641
2021-12-28 11:49:47 +0900 JST,SPLS,3643
2021-12-28 11:49:58 +0900 JST,SPLS,3656
2021-12-28 11:50:04 +0900 JST,SPLS,3664
2021-12-28 11:50:14 +0900 JST,SPLS,3679
2021-12-28 11:50:15 +0900 JST,SPLS,3692
2021-12-28 11:50:42 +0900 JST,SPLS,3699
2021-12-28 11:50:43 +0900 JST,SPLS,3701
2021-12-28 11:50:55 +0900 JST,SPLS,3710
2021-12-28 11:51:18 +0900 JST,SPLS,3709
2021-12-28 11:51:39 +0900 JST,SPLS,3702
2021-12-28 11:52:07 +0900 JST,SPLS,3692
2021-12-28 11:52:09 +0900 JST,SPLS,3685
2021-12-28 11:52:17 +0900 JST,SPLS,3687
2021-12-28 11:52:29 +0900 JST,SPLS,3677
2021-12-28 11:52:38 +0900 JST,SPLS,3679
2021-12-28 11:52:56 +0900 JST,SPLS,3688
2021-12-28 11:53:22 +0900 JST,SPLS,3699
2021-12-28 11:53:39 +0900 JST,SPLS,3695
2021-12-28 11:54:04 +0900 JST,SPLS,3699
2021-12-28 11:54:06 +0900 JST,SPLS,3712
2021-12-28 11:54:22 +0900 JST,SPLS,3713
2021-12-28 11:54:47 +0900 JST,SPLS,3711
2021-12-28 11:55:06 +0900 JST,SPLS,3697
2021-12-28 11:55:15 +0900 JST,SPLS,3709
2021-12-28 11:55:18 +0900 JST,SPLS,3711
2021-12-28 11:55:20 +0900 JST,SPLS,3696
2021-12-28 11:55:35 +0900 JST,SPLS,3693
2021-12-28 11:55:48 +0900 JST,SPLS,3681
2021-12-28 11:56:07 +0900 JST,SPLS,3676
2021-12-28 11:56:16 +0900 JST,SPLS,3684
2021-12-28 11:56:17 +0900 JST,SPLS,3680
2021-12-28 11:56:25 +0900 JST,SPLS,3683
2021-12-28 11:56:25 +0900 JST,SPLS,3669
2021-12-28 11:56:36 +0900 JST,SPLS,3656
2021-12-28 11:56:41 +0900 JST,SPLS,3666
2021-12-28 11:56:41 +0900 JST,SPLS,3671
2021-12-28 11:56:53 +0900 JST,SPLS,3668
2021-12-28 11:57:02 +0900 JST,SPLS,3661
2021-12-28 11:57:18 +0900 JST,SPLS,3649
2021-12-28 11:57:38 +0900 JST,SPLS,3650
2021-12-28 11:57:43 +0900 JST,SPLS,3665
2021-12-28 11:57:58 +0900 JST,SPLS,3680
2021-12-28 11:57:58 +0900 JST,SPLS,3682
2021-12-28 11:58:24 +0900 JST,SPLS,3679
2021-12-28 11:58:44 +0900 JST,SPLS,3687
2021-12-28 11:59:13 +0900 JST,SPLS,3700
2021-12-28 11:59:42 +0900 JST,SPLS,3709
2021-12-28 11:59:56 +0900 JST,SPLS,3714
2021-12-28 12:00:03 +0900 JST,SPLS,3700
2021-12-28 12:00:28 +0900 JST,SPLS,3710
2021-12-28 12:00:45 +0900 JST,SPLS,3702
2021-12-28 12:01:02 +0900 JST,SPLS,3709
2021-12-28 12:01:19 +0900 JST,SPLS,3705
2021-12-28 12:01:29 +0900 JST,SPLS,3691
2021-12-28 12:01:35 +0900 JST,SPLS,3693
2021-12-28 12:01:50 +0900 JST,SPLS,3691
2021-12-28 12:01:50 +0900 JST,SPLS,3684
2021-12-28 12:02:10 +0900 JST,SPLS,3671
2021-12-28 12:02:18 +0900 JST,SPLS,3674
2021-12-28 12:02:32 +0900 JST,SPLS,3685
2021-12-28 12:02:32 +0900 JST,SPLS,3689
2021-12-28 12:02:50 +0900 JST,SPLS,3697
2021-12-28 12:03:16 +0900 JST,SPLS,3704
2021-12-28 12:03:34 +0900 JST,SPLS,3715
2021-12-28 12:03:48 +0900 JST,SPLS,3729
2021-12-28 12:04:14 +0900 JST,SPLS,3714
2021-12-28 12:04:37 +0900 JST,SPLS,3701
2021-12-28 12:05:00 +0900 JST,SPLS,3697
2021-12-28 12:05:20 +0900 JST,SPLS,3694
2021-12-28 12:05:37 +0900 JST,SPLS,3696
2021-12-28 12:06:02 +0900 JST,SPLS,3700
2021-12-28 12:06:11 +0900 JST,SPLS,3712
2021-12-28 12:06:39 +0900 JST,SPLS,3720
2021-12-28 12:06:43 +0900 JST,SPLS,3706
2021-12-28 12:06:45 +0900 JST,SPLS,3691
2021-12-28 12:07:09 +0900 JST,SPLS,3696
2021-12-28 12:07:34 +0900 JST,SPLS,3698
2021-12-28 12:07:43 +0900 JST,SPLS,3705
2021-12-28 12:07:58 +0900 JST,SPLS,3697
2021-12-28 12:08:11 +0900 JST,SPLS,3708
2021-12-28 12:08:11 +0900 JST,SPLS,3697
2021-12-28 12:08:31 +0900 JST,SPLS,3683
2021-12-28 12:08:37 +0900 JST,SPLS,3669
2021-12-28 12:08:37 +0900 JST,SPLS,3662
2021-12-28 12:08:38 +0900 JST,SPLS,3651
2021-12-28 12:08:47 +0900 JST,SPLS,3666
2021-12-28 12:08:52 +0900 JST,SPLS,3669
2021-12-28 12:09:11 +0900 JST,SPLS,3671
2021-12-28 12:09:17 +0900 JST,SPLS,3683
2021-12-28 12:09:19 +0900 JST,SPLS,3692
2021-12-28 12:09:37 +0900 JST,SPLS,3693
2021-12-28 12:09:51 +0900 JST,SPLS,3707
2021-12-28 12:10:03 +0900 JST,SPLS,3713
2021-12-28 12:10:18 +0900 JST,SPLS,3726
2021-12-28 12:10:25 +0900 JST,SPLS,3712
2021-12-28 12:10:41 +0900 JST,SPLS,3725
2021-12-28 12:10:53 +0900 JST,SPLS,3720
2021-12-28 12:11:18 +0900 JST,SPLS,3728
2021-12-28 12:11:37 +0900 JST,SPLS,3743
2021-12-28 12:12:05 +0900 JST,SPLS,3757
2021-12-28 12:12:24 +0900 JST,SPLS,3753
2021-12-28 12:12:31 +0900 JST,SPLS,3758
2021-12-28 12:12:32 +0900 JST,SPLS,3744
2021-12-28 12:12:37 +0900 JST,SPLS,3752
2021-12-28 12:13:05 +0900 JST,SPLS,3761
2021-12-28 12:13:34 +0900 JST,SPLS,3762
2021-12-28 12:13:56 +0900 JST,SPLS,3754
2021-12-28 12:14:14 +0900 JST,SPLS,3753
2021-12-28 12:14:37 +0900 JST,SPLS,3747
2021-12-28 12:14:56 +0900 JST,SPLS,3738
2021-12-28 12:15:00 +0900 JST,SPLS,3748
2021-12-28 12:15:09 +0900 JST,SPLS,3753
2021-12-28 12:15:10 +0900 JST,SPLS,3746
2021-12-28 12:15:24 +0900 JST,SPLS,3761
2021-12-28 12:15:53 +0900 JST,SPLS,3773
2021-12-28 12:16:01 +0900 JST,SPLS,3765
2021-12-28 12:16:19 +0900 JST,SPLS,3774
2021-12-28 12:16:41 +0900 JST,SPLS,3763
2021-12-28 12:16:53 +0900 JST,SPLS,3772
2021-12-28 12:17:09 +0900 JST,SPLS,3770
2021-12-28 12:17:19 +0900 JST,SPLS,3756
2021-12-28 12:17:31 +0900 JST,SPLS,3755
2021-12-28 12:17:33 +0900 JST,SPLS,3762
2021-12-28 12:17:55 +0900 JST,SPLS,3762
2021-12-28 12:18:08 +0900 JST,SPLS,3766
2021-12-28 12:18:22 +0900 JST,SPLS,3751
2021-12-28 12:18:22 +0900 JST,SPLS,3764
2021-12-28 12:18:30 +0900 JST,SPLS,3773
2021-12-28 12:18:58 +0900 JST,SPLS,3773
2021-12-28 12:19:08 +0900 JST,SPLS,3775
2021-12-28 12:19:20 +0900 JST,SPLS,3764
2021-12-28 12:19:46 +0900 JST,SPLS,3767
2021-12-28 12:20:07 +0900 JST,SPLS,3779
2021-12-28 12:20:26 +0900 JST,SPLS,3793
2021-12-28 12:20:40 +0900 JST,SPLS,3801
2021-12-28 12:21:01 +0900 JST,SPLS,3816
2021-12-28 12:21:09 +0900 JST,SPLS,3807
2021-12-28 12:21:19 +0900 JST,SPLS,3792
2021-12-28 12:21:29 +0900 JST,SPLS,3792
2021-12-28 12:21:39 +0900 JST,SPLS,3778
2021-12-28 12:22:05 +0900 JST,SPLS,3788
2021-12-28 12:22:16 +0900 JST,SPLS,3785
2021-12-28 12:22:40 +0900 JST,SPLS,3783
2021-12-28 12:23:04 +0900 JST,SPLS,3773
2021-12-28 12:23:27 +0900 JST,SPLS,3783
2021-12-28 12:23:44 +0900 JST,SPLS,3797
2021-12-28 12:23:47 +0900 JST,SPLS,3789
2021-12-28 12:23:53 +0900 JST,SPLS,3804
2021-12-28 12:23:56 +0900 JST,SPLS,3805
2021-12-28 12:24:23 +0900 JST,SPLS,3803
2021-12-28 12:24:27 +0900 JST,SPLS,3793
2021-12-28 12:24:32 +0900 JST,SPLS,3785
2021-12-28 12:24:52 +0900 JST,SPLS,3793
2021-12-28 12:25:20 +0900 JST,SPLS,3792
2021-12-28 12:25:41 +0900 JST,SPLS,3777
2021-12-28 12:25:49 +0900 JST,SPLS,3789
2021-12-28 12:25:51 +0900 JST,SPLS,3802
2021-12-28 12:25:56 +0900 JST,SPLS,3806
2021-12-28 12:25:58 +0900 JST,SPLS,3793
2021-12-28 12:26:08 +0900 JST,SPLS,3804
2021-12-28 12:26:29 +0900 JST,SPLS,3808
2021-12-28 12:26:44 +0900 JST,SPLS,3821
2021-12-28 12:27:05 +0900 JST,SPLS,3829
2021-12-28 12:27:21 +0900 JST,SPLS,3830
2021-12-28 12:27:29 +0900 JST,SPLS,3829
2021-12-28 12:27:29 +0900 JST,SPLS,3839
2021-12-28 12:27:38 +0900 JST,SPLS,3849
2021-12-28 12:27:40 +0900 JST,SPLS,3859
2021-12-28 12:27:48 +0900 JST,SPLS,3860
2021-12-28 12:27:52 +0900 JST,SPLS,3870
2021-12-28 12:28:13 +0900 JST,SPLS,3867
2021-12-28 12:28:28 +0900 JST,SPLS,3869
2021-12-28 12:28:33 +0900 JST,SPLS,3876
2021-12-28 12:28:49 +0900 JST,SPLS,3877
2021-12-28 12:28:50 +0900 JST,SPLS,3876
2021-12-28 12:29:11 +0900 JST,SPLS,3891
2021-12-28 12:29:38 +0900 JST,SPLS,3894
2021-12-28 12:29:47 +0900 JST,SPLS,3903
2021-12-28 12:30:15 +0900 JST,SPLS,3912
2021-12-28 12:30:42 +0900 JST,SPLS,3924
2021-12-28 12:30:56 +0900 JST,SPLS,3916
2021-12-28 12:31:19 +0900 JST,SPLS,3926
2021-12-28 12:31:34 +0900 JST,SPLS,3926
2021-12-28 12:31:58 +0900 JST,SPLS,3911
2021-12-28 12:32:21 +0900 JST,SPLS,3911
2021-12-28 12:32:48 +0900 JST,SPLS,3907
2021-12-28 12:32:50 +0900 JST,SPLS,3899
2021-12-28 12:33:05 +0900 JST,SPLS,3887
2021-12-28 12:33:28 +0900 JST,SPLS,3897
2021-12-28 12:33:55 +0900 JST,SPLS,3902
2021-12-28 12:34:16 +0900 JST,SPLS,3894
2021-12-28 12:34:16 +0900 JST,SPLS,3883
2021-12-28 12:34:40 +0900 JST,SPLS,3869
2021-12-28 12:35:07 +0900 JST,SPLS,3875
2021-12-28 12:35:24 +0900 JST,SPLS,3870
2021-12-28 12:35:25 +0900 JST,SPLS,3863
2021-12-28 12:35:42 +0900 JST,SPLS,3876
2021-12-28 12:35:59 +0900 JST,SPLS,3889
2021-12-28 12:36:01 +0900 JST,SPLS,3895
2021-12-28 12:36:08 +0900 JST,SPLS,3888
2021-12-28 12:36:16 +0900 JST,SPLS,3885
2021-12-28 12:36:40 +0900 JST,SPLS,3894
2021-12-28 12:36:40 +0900 JST,SPLS,3893
2021-12-28 12:36:52 +0900 JST,SPLS,3885
2021-12-28 12:36:54 +0900 JST,SPLS,3885
